JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty
80761,0.0109,2.0651,2.4345,0.7845,0.4485,1,71
87583,0.0151,2.1062,2.686,0.6364,0.4662,1,71
91685,0.0157,2.2073,2.9485,0.7197,0.5458,1,71
82382,0.0099,2.2611,2.28,0.7507,0.4353,1,71
77581,0.0144,2.2151,2.2043,0.7234,0.3436,1,71
128489,0.0145,2.538,2.5259,0.7885,0.4054,1,42
107381,0.0124,2.2309,2.3331,0.7395,0.448,1,42
123850,0.0163,2.3066,3.0339,0.6813,0.6032,1,42
128295,0.0098,2.5511,2.5657,0.8333,0.319,1,42
111894,0.012,2.2831,2.431,0.7062,0.4228,1,42
112392,0.0108,2.5963,2.323,0.7797,0.3762,1,41
124416,0.0136,2.6692,2.5872,0.7096,0.4734,1,41
92330,0.0105,2.001,2.0819,0.6204,0.3387,1,41
81862,0.0075,1.6412,1.9129,0.6726,0.4866,1,41
110004,0.0133,2.0672,2.6178,0.6629,0.5331,1,41
94613,0.011,2.0611,2.1925,0.6606,0.4545,1,41
145443,0.0193,2.566,2.9604,0.7287,0.4904,1,30
146773,0.0199,2.651,2.4295,0.6866,0.4537,0,30
141109,0.0188,2.5104,3.2722,0.6682,0.5643,0,30
97494,0.0114,2.1196,2.1299,0.6137,0.3865,0,20
105183,0.0103,1.8286,2.2359,0.7341,0.4221,1,20
105183,0.0103,1.8286,2.2359,0.7341,0.4221,1,20
104590,0.0125,2.0105,2.5018,0.6395,0.5549,0,20
115777,0.0141,2.3623,2.396,0.713,0.4635,1,20
111623,0.0109,2.3232,2.2139,0.8093,0.4514,1,20
130345,0.0151,2.8343,2.5916,0.6964,0.4529,1,20
127970,0.0105,2.548,2.5858,0.8133,0.3732,1,20
98716,0.0118,2.2357,2.0779,0.7029,0.4075,1,41
88065,0.0102,2.1172,2.1588,0.6584,0.4827,1,41
120936,0.0106,2.4216,2.5703,0.8054,0.4283,1,41
120936,0.0106,2.4216,2.5703,0.8054,0.4283,1,41
82168,0.0117,1.9652,1.9732,0.6825,0.4531,1,41
97054,0.0088,1.9455,2.3092,0.7455,0.4768,1,20
115127,0.0135,2.3053,2.0245,0.7372,0.4555,1,20
103041,0.0096,2.1008,2.2368,0.7392,0.505,1,20
99651,0.0131,2.0701,2.1206,0.707,0.4995,0,20
124247,0.0164,2.7118,2.653,0.7195,0.4859,0,42
112456,0.0161,2.2296,2.7049,0.6634,0.5336,1,42
101112,0.0134,2.186,2.7202,0.6594,0.5231,1,42
85841,0.0097,1.8869,2.1904,0.6923,0.4868,1,42
99620,0.0181,2.5344,2.9587,0.7287,0.4889,1,71
80487,0.0119,2.1907,2.0211,0.7136,0.4244,1,71
87048,0.015,2.4792,2.5367,0.6674,0.5505,1,71
78403,0.0089,2.0406,2.1762,0.7483,0.4552,1,71
80821,0.0101,2.1331,2.354,0.7787,0.4497,1,71
95981,0.0162,2.4141,2.2687,0.7245,0.4656,1,71
94504,0.016,2.5468,2.6491,0.7006,0.5017,1,71
86971,0.01,2.1772,1.8458,0.7192,0.2834,1,41
105551,0.0143,2.0752,2.6711,0.6718,0.4833,1,41
105521,0.0145,2.2458,2.6033,0.7194,0.5528,1,41
118472,0.0094,2.5002,2.5301,0.8339,0.2955,1,41
93674,0.0103,1.8638,2.2429,0.7101,0.3917,1,41
121856,0.0146,2.226,2.8073,0.6902,0.4151,1,42
143187,0.0205,2.639,3.1385,0.7411,0.5413,1,42
107849,0.0134,2.2171,2.3109,0.6844,0.4778,1,42
110420,0.0115,2.0456,2.503,0.7638,0.4535,1,42
160728,0.0205,2.8334,2.938,0.7471,0.512,1,30
138451,0.021,2.483,2.7428,0.6572,0.5307,1,30
170710,0.0218,2.9199,3.0659,0.7493,0.4988,0,30
170710,0.0218,2.9199,3.0659,0.7493,0.4988,0,30
160661,0.0211,2.5919,3.5245,0.6861,0.4679,0,30
91160,0.0152,2.1771,2.8859,0.6798,0.5934,1,71
76775,0.0116,2.2084,2.2045,0.6882,0.4089,1,71
86812,0.0125,2.2168,2.6367,0.7525,0.3113,1,71
114601,0.0217,2.4561,3.3271,0.6699,0.567,1,71
88377,0.0153,2.2721,2.877,0.6977,0.4965,1,71
92301,0.0155,2.4278,2.5352,0.6295,0.3852,1,71
107154,0.0134,2.0314,2.5154,0.6834,0.4066,1,20
135079,0.0102,2.5176,2.6667,0.8264,0.3762,1,20
95570,0.0123,2.0674,2.0392,0.6825,0.5073,0,20
113368,0.0114,2.4157,2.2483,0.7986,0.4286,1,41
108840,0.0149,2.1344,2.2563,0.6916,0.5573,1,41
99501,0.0115,2.1212,2.2516,0.7469,0.4696,1,41
128980,0.0172,2.3947,2.8711,0.7264,0.5768,1,41
140226,0.0173,2.6224,2.6891,0.7626,0.471,1,42
118757,0.0157,2.1583,2.3826,0.7116,0.4404,1,42
114111,0.0142,2.3438,2.4632,0.7608,0.4033,1,42
120062,0.0157,2.4677,2.4428,0.6496,0.5141,1,42
112409,0.0179,2.9356,2.9589,0.7148,0.535,1,71
88237,0.015,2.2952,2.4852,0.6248,0.4541,1,71
81053,0.0102,2.0552,2.4115,0.7866,0.4877,1,71
108807,0.0164,2.5828,2.7436,0.7977,0.4343,1,71
115666,0.0173,2.8418,2.9753,0.7367,0.601,1,71
91251,0.0078,1.878,2.1882,0.8006,0.4807,0,20
152992,0.0223,2.6071,3.0057,0.6697,0.5765,0,30
144633,0.0197,2.4428,3.2509,0.6764,0.4941,1,30
156832,0.0185,2.8105,2.927,0.7811,0.4873,1,30
139290,0.0187,2.4788,3.2415,0.6731,0.5873,1,30
130646,0.0168,2.3473,2.8358,0.6647,0.4549,1,30
141278,0.0199,2.4514,3.1331,0.6496,0.4716,0,30
161283,0.0215,2.8949,3.1005,0.6818,0.6167,0,30
161283,0.0215,2.8949,3.1005,0.6818,0.6167,0,30
113382,0.0148,2.3788,2.4653,0.7524,0.475,1,41
123395,0.0182,2.48,2.8782,0.7151,0.6099,1,41
86509,0.0105,1.9992,2.0693,0.6306,0.3289,1,41
88516,0.0083,1.8538,2.1842,0.805,0.4424,1,41
123538,0.014,2.5517,2.442,0.7768,0.414,1,20
110295,0.0115,2.1178,2.527,0.7519,0.4939,1,20
119540,0.0151,2.1651,2.7834,0.6475,0.5389,1,20
138945,0.0164,2.7923,2.7477,0.7025,0.6024,0,20
125595,0.018,2.364,2.6555,0.7415,0.6038,1,42
108481,0.0119,2.0702,2.6015,0.738,0.526,1,42
107139,0.0114,2.1558,2.599,0.7777,0.5136,1,42
127166,0.016,2.6726,2.7198,0.7259,0.5195,1,41
93259,0.0123,2.2028,2.0933,0.6785,0.4935,1,41
89887,0.0086,1.9436,2.2643,0.7775,0.3874,1,41
111769,0.015,2.3723,2.4884,0.7324,0.4957,1,41
103511,0.0189,2.5873,2.7942,0.6689,0.5982,1,71
85979,0.011,2.298,2.5275,0.7574,0.3613,1,71
103746,0.014,2.5633,2.5768,0.8142,0.4695,1,71
107864,0.0208,2.7118,2.8622,0.6482,0.5654,1,71
88607,0.0146,2.3721,2.4316,0.6487,0.3227,1,71
91580,0.0119,2.1657,2.6776,0.8051,0.4226,1,71
136052,0.0158,2.7104,2.7066,0.7226,0.4933,1,41
128329,0.0097,2.6211,2.5538,0.8464,0.3377,1,41
103315,0.0097,1.9862,2.3681,0.7922,0.3846,1,41
107757,0.0115,2.1871,2.5438,0.7328,0.4274,1,41
136498,0.0162,2.7447,2.6911,0.7202,0.5519,1,41
109111,0.0191,2.4339,2.9502,0.7001,0.5728,1,71
126618,0.0222,3.0168,3.1542,0.7234,0.5425,1,71
115515,0.0212,2.6146,3.3149,0.718,0.596,1,71
90277,0.0152,2.3217,2.5158,0.6001,0.3743,1,71
151847,0.0193,2.6015,2.825,0.7759,0.5469,1,42
120333,0.0144,2.3334,2.4828,0.7713,0.5593,1,42
119415,0.0161,2.2688,2.9722,0.6703,0.525,1,42
103860,0.012,2.1748,2.2323,0.679,0.3807,1,42
115566,0.0138,2.1072,2.7334,0.6832,0.5178,1,42
126353,0.0162,2.2924,2.5651,0.7044,0.6086,1,42
101170,0.0119,2.0651,2.2278,0.6212,0.3999,1,42
119458,0.0127,2.2266,2.6727,0.7424,0.4696,1,42
108935,0.0198,2.4753,2.9256,0.6653,0.5734,1,71
99706,0.0192,2.4027,2.532,0.6867,0.5526,1,71
115049,0.0199,2.4681,3.4278,0.6938,0.541,1,71
126367,0.0221,3.0357,3.175,0.6712,0.5785,1,71
97468,0.0145,2.3101,2.6671,0.6941,0.4704,1,71
132572,0.0172,2.5772,2.2674,0.704,0.4696,1,41
103153,0.0106,1.8809,2.3511,0.7512,0.4866,1,41
103153,0.0106,1.8809,2.3511,0.7512,0.4866,1,41
113962,0.0158,2.2057,2.4036,0.7073,0.4279,1,41
133009,0.0149,2.5451,2.5874,0.7937,0.4571,1,41
137822,0.0187,2.397,3.1336,0.6237,0.5614,1,42
128466,0.0161,2.2791,2.622,0.6979,0.5712,1,42
108440,0.0131,2.2566,2.1459,0.7015,0.5603,1,42
122249,0.0129,2.3009,2.6298,0.7438,0.4388,1,42
112652,0.0222,2.6713,3.0403,0.6208,0.5635,1,71
90148,0.0163,2.0012,2.6101,0.6414,0.5766,1,71
111236,0.0171,2.4841,3.0631,0.7311,0.4199,1,71
124513,0.0217,2.8877,3.2242,0.7322,0.4498,1,71
117193,0.0208,2.6597,3.282,0.662,0.5581,1,71
143032,0.017,2.6618,2.7541,0.7769,0.455,1,41
120461,0.0152,2.3121,2.461,0.7324,0.504,1,41
118881,0.0148,2.421,2.5528,0.6624,0.5084,1,41
117057,0.011,2.2691,2.4103,0.7611,0.4231,1,41
112745,0.0215,2.6266,3.1879,0.6857,0.5698,1,71
99114,0.0161,2.5977,2.7915,0.6826,0.4678,1,71
86992,0.0155,2.4897,2.3872,0.6579,0.3298,1,71
89438,0.0135,2.1157,2.5032,0.6887,0.4199,1,71
115971,0.0207,2.5988,3.5364,0.6791,0.4968,1,71
124102,0.0153,2.3383,2.3336,0.7044,0.5382,1,42
126120,0.0137,2.4583,2.6988,0.7278,0.3706,1,42
130606,0.0165,2.3121,3.0159,0.6715,0.498,1,42
129617,0.0141,2.6885,2.6468,0.7465,0.4599,1,41
121375,0.0164,2.2072,2.8772,0.6376,0.6315,1,41
100970,0.0092,2.0831,2.1519,0.7329,0.4186,1,41
109076,0.0102,2.0114,2.5025,0.8132,0.5203,1,41
116380,0.0209,2.581,3.5227,0.6727,0.6007,1,71
113700,0.0162,2.6719,2.7803,0.8274,0.5162,1,71
113286,0.0212,2.609,2.8992,0.6557,0.5458,1,71
97957,0.015,2.1064,2.8738,0.7085,0.5429,1,71
118915,0.0199,2.4112,3.0303,0.6942,0.5811,1,71
122415,0.0139,2.414,2.1629,0.7317,0.4031,1,42
135883,0.0156,2.7545,2.7011,0.7484,0.4943,1,42
140552,0.0196,2.6421,2.9386,0.6143,0.5885,1,42
136048,0.0152,2.6813,2.6452,0.7951,0.3937,0,20
119290,0.0134,2.1826,2.6375,0.7345,0.4481,1,20
105457,0.0142,2.2492,2.387,0.7486,0.5131,1,41
110457,0.016,2.2215,2.8292,0.6207,0.6056,1,41
110457,0.016,2.2215,2.8292,0.6207,0.6056,1,41
103446,0.0129,2.1584,2.3146,0.6379,0.4822,1,41
107640,0.012,2.0482,2.473,0.7091,0.5856,1,41
122601,0.0158,2.3464,2.4962,0.7296,0.5242,1,20
118680,0.0158,2.2283,2.7795,0.6381,0.6162,0,20
110628,0.0203,2.6802,2.9931,0.6324,0.5324,1,71
106196,0.0166,2.4726,2.772,0.713,0.4608,1,71
120508,0.022,2.678,3.5777,0.6749,0.4575,1,71
130725,0.0249,2.8119,3.5976,0.7075,0.6001,1,71
99390,0.0139,2.4143,2.7398,0.7077,0.4204,1,71
132976,0.0169,2.7012,2.8154,0.7315,0.5272,1,41
113082,0.0153,2.4174,2.2511,0.6734,0.4528,1,41
137332,0.021,2.6081,3.1149,0.7043,0.5899,1,41
111356,0.0143,2.3071,2.322,0.6797,0.4865,1,41
133303,0.0155,2.6347,2.6848,0.8049,0.5006,1,42
126692,0.0176,2.3845,3.1154,0.6399,0.5358,1,42
146353,0.0193,2.9504,3.0787,0.7132,0.5687,1,42
113065,0.0147,2.4976,2.4625,0.6898,0.3755,1,42
122517,0.0222,2.8152,3.278,0.6886,0.5299,1,71
90307,0.0127,2.2398,2.6185,0.7176,0.4388,1,71
113892,0.0191,2.4853,2.9654,0.6761,0.4974,1,71
124536,0.0195,2.8548,2.955,0.7849,0.4596,1,71
119640,0.0228,2.7343,3.3235,0.6869,0.5594,1,71
137698,0.015,2.6906,2.6328,0.7886,0.3732,1,42
128603,0.0161,2.5186,2.6211,0.7606,0.4672,1,42
120806,0.0153,2.259,2.4928,0.6883,0.5732,1,42
122859,0.0232,2.7252,3.3923,0.7047,0.5938,1,71
106990,0.017,2.4505,3.0125,0.7212,0.3947,1,71
123830,0.0197,2.8511,2.9445,0.7793,0.4717,1,71
138600,0.0246,3.2034,3.4184,0.6941,0.5493,1,71
161009,0.0203,2.7822,3.0082,0.7539,0.5038,1,42
130689,0.0162,2.2526,2.6922,0.6669,0.4826,1,42
155253,0.0185,2.8508,2.8954,0.7634,0.4463,1,42
138784,0.016,2.6282,2.6728,0.7909,0.4591,1,41
143580,0.0128,2.6378,2.7128,0.7869,0.4443,1,41
123019,0.014,2.359,2.6062,0.7184,0.408,1,41
62685,0.0057,1.8372,1.7156,0.7966,0.3092,1,25
64469,0.0051,1.8119,1.725,0.6813,0.4404,1,25
95244,0.0045,2.2324,2.0485,0.8814,0.3617,1,25
64666,0.0086,1.7725,1.7235,0.6885,0.4083,1,25
75847,0.0074,2.2195,1.6814,0.7248,0.2941,1,25
75847,0.0074,2.2195,1.6814,0.7248,0.2941,1,25
80963,0.0093,2.0051,2.0841,0.6643,0.4702,1,25
67471,0.0073,1.5322,1.8708,0.5799,0.3662,1,25
51876,0.0022,1.1648,1.5321,0.8935,0.3391,1,25
68312,0.0067,1.6624,1.9285,0.7152,0.1794,1,25
69346,0.0094,1.7879,1.7575,0.6937,0.4794,1,25
82218,0.0085,1.8912,1.8607,0.753,0.5226,0,25
69074,0.007,2.043,1.7974,0.7009,0.3105,0,25
57399,0.0045,1.4881,1.6968,0.7397,0.2317,1,25
69298,0.0067,1.5431,1.7862,0.629,0.382,1,25
69100,0.0059,1.8819,1.6508,0.7396,0.2784,0,25
78800,0.0095,1.9658,2.0072,0.7608,0.5783,1,25
61890,0.0059,1.8472,1.726,0.7129,0.3406,1,25
116888,0.0164,2.3833,2.544,0.7298,0.433,1,41
130991,0.0183,2.3996,2.7544,0.6997,0.5503,1,41
97584,0.0098,2.0305,2.5229,0.7422,0.4441,1,41
97584,0.0098,2.0305,2.5229,0.7422,0.4441,1,41
142012,0.0182,2.7469,2.8623,0.7624,0.4235,1,42
120228,0.0174,2.4132,2.6757,0.6291,0.4056,1,42
137428,0.0216,2.6276,2.8814,0.6782,0.4065,1,42
126291,0.0146,2.6891,2.5576,0.7387,0.4642,0,20
130936,0.0142,2.7312,2.6158,0.751,0.4615,0,20
114286,0.0202,2.7002,3.0949,0.6749,0.4502,1,71
126965,0.0244,2.6999,3.2247,0.6917,0.6735,1,71
108808,0.0162,2.6119,2.8042,0.7076,0.4527,1,71
121332,0.0204,2.5122,3.1638,0.7058,0.5559,1,71
136078,0.0157,2.7253,2.7588,0.761,0.4648,0,20
136850,0.0186,2.3066,3.1444,0.6489,0.6581,1,20
100533,0.0108,1.8538,2.3703,0.716,0.5072,0,20
131005,0.0172,2.7416,2.7741,0.7215,0.475,1,41
115953,0.0153,2.468,2.552,0.7405,0.4197,1,41
118239,0.0173,2.2726,2.6274,0.7117,0.6097,1,41
135550,0.0155,2.5328,2.599,0.7915,0.4929,1,20
77999,0.0087,2.1001,1.7591,0.6657,0.4793,1,25
94306,0.009,2.43,2.1356,0.7384,0.414,1,25
78914,0.0092,1.8137,2.0647,0.6448,0.3457,1,25
75650,0.0052,1.8116,1.9166,0.8189,0.4095,1,25
79659,0.0093,1.941,1.9675,0.7461,0.3134,1,25
84526,0.0096,2.0787,2.1524,0.7073,0.482,1,25
70452,0.0064,1.6209,1.9289,0.731,0.4624,0,25
134604,0.0178,2.3846,3.0819,0.6843,0.5532,1,41
131370,0.0168,2.3428,3.0384,0.7004,0.6161,1,41
110018,0.0125,2.0451,2.5745,0.701,0.4633,1,41
115344,0.0113,2.3936,2.53,0.7348,0.3635,1,41
115344,0.0113,2.3936,2.53,0.7348,0.3635,1,41
121554,0.0229,2.7367,3.013,0.6797,0.6105,1,71
122587,0.0214,2.9879,3.2112,0.7117,0.4347,1,71
128210,0.0245,2.866,3.403,0.647,0.5667,1,71
111342,0.0207,2.6421,2.8686,0.6449,0.4565,1,71
147618,0.0165,2.717,2.8153,0.7917,0.4833,1,42
140730,0.0184,2.4491,2.7193,0.6982,0.581,1,42
126820,0.0148,2.1878,2.7762,0.7308,0.4327,1,42
142255,0.019,2.5391,2.847,0.7174,0.4636,1,42
135341,0.0177,2.6804,2.2205,0.6998,0.4446,1,42
147985,0.0182,2.8912,2.9079,0.6953,0.5432,1,42
128133,0.0247,2.9709,3.3427,0.6572,0.5565,1,71
109865,0.0165,2.5257,2.9268,0.7019,0.4444,1,71
120600,0.0205,2.5526,3.2188,0.7121,0.5981,1,71
116444,0.0208,2.659,3.0171,0.7244,0.5319,1,71
100286,0.0116,2.6601,2.3298,0.7499,0.2705,0,25
80730,0.0109,2.0299,1.9717,0.713,0.358,1,25
90589,0.0103,2.0239,2.0998,0.786,0.517,1,25
99460,0.0138,2.3816,2.3574,0.7205,0.4287,0,25
69284,0.0068,1.6527,1.8332,0.6372,0.1875,0,25
134136,0.0159,2.7884,2.7162,0.7884,0.4109,1,41
110287,0.0142,2.1048,2.6933,0.6739,0.4568,1,41
138147,0.0179,2.4473,3.1741,0.7205,0.4828,1,41
145892,0.0193,2.7971,3.0531,0.7237,0.5096,1,42
126541,0.0161,2.4859,2.6202,0.7371,0.5026,1,42
124723,0.0163,2.2593,2.6905,0.6677,0.5042,1,42
137869,0.0201,2.5556,3.2203,0.6901,0.5035,1,42
144357,0.0283,2.9276,3.8503,0.684,0.5873,1,71
115659,0.0186,2.6352,3.1965,0.7193,0.4231,1,71
132655,0.0206,2.9254,3.1671,0.7809,0.5095,1,71
134634,0.0239,3.081,3.4057,0.6699,0.5612,1,71
142180,0.0227,2.673,2.5099,0.6752,0.436,1,41
123849,0.0147,2.3373,2.8552,0.7085,0.5224,1,41
135680,0.0188,2.6096,2.906,0.7554,0.5145,1,41
87752,0.0086,2.5118,2.0618,0.7666,0.4256,1,25
87586,0.0106,1.9071,2.3391,0.7085,0.379,1,25
81267,0.0086,1.7483,2.0178,0.76,0.5683,1,25
75029,0.0081,1.673,2.0186,0.6734,0.4839,1,25
82600,0.0129,2.0177,1.9671,0.6247,0.498,1,25
86822,0.0101,1.9267,2.3346,0.7024,0.3331,1,25
141947,0.0191,2.5627,2.4184,0.6753,0.4607,1,42
135780,0.0168,2.2393,2.8412,0.6956,0.5129,1,42
84819,0.0094,2.1463,1.7854,0.708,0.3011,1,25
101341,0.0132,2.358,2.3907,0.649,0.533,0,25
73052,0.0077,2.0504,1.8363,0.6858,0.4095,1,25
76912,0.0061,1.7816,1.9946,0.8105,0.3173,1,25
95979,0.0112,2.0129,2.4655,0.7002,0.4144,1,25
150344,0.0186,2.8165,2.8031,0.7723,0.4197,1,41
149628,0.0179,2.8502,2.9042,0.7331,0.5109,1,41
134794,0.018,2.3687,2.7252,0.6828,0.5761,1,41
134569,0.0263,2.9943,3.4433,0.6547,0.5979,1,71
134569,0.0263,2.9943,3.4433,0.6547,0.5979,1,71
129117,0.026,2.7163,3.2441,0.6913,0.5396,1,71
124646,0.0221,3.0039,3.2208,0.7284,0.4714,1,71
159346,0.0229,2.7714,3.0452,0.6819,0.4834,1,42
135510,0.0168,2.3177,2.8145,0.6672,0.412,0,42
158941,0.0206,2.5211,3.4393,0.701,0.5496,0,42
139175,0.0171,2.7653,2.7116,0.732,0.4528,0,20
115700,0.0143,2.2512,2.3195,0.6813,0.4771,1,20
101172,0.0098,1.885,2.2606,0.7149,0.4463,0,20
150201,0.0286,2.9336,3.9943,0.6931,0.6321,1,71
150201,0.0286,2.9336,3.9943,0.6931,0.6321,1,71
151999,0.0305,3.039,4.0799,0.6712,0.6093,1,71
120511,0.0197,2.6246,3.3635,0.7274,0.4766,1,71
142574,0.0199,2.5193,3.3329,0.6707,0.5019,1,41
117817,0.0157,2.2057,2.6501,0.7106,0.4661,1,41
126624,0.0182,2.5514,2.624,0.7214,0.4993,1,41
99547,0.0128,2.2431,2.2741,0.7366,0.4563,0,25
88257,0.0076,1.9492,2.1681,0.7878,0.4236,1,25
108288,0.0126,2.3855,2.308,0.7956,0.4507,0,25
108288,0.0126,2.3855,2.308,0.7956,0.4507,0,25
143039,0.02,2.6439,2.6215,0.696,0.5552,1,42
139053,0.019,2.4374,2.9784,0.7087,0.5035,1,42
154309,0.0222,2.6317,3.6737,0.689,0.5107,1,42
152416,0.0219,2.9776,3.0957,0.7134,0.5256,1,41
148298,0.0172,2.8297,2.8638,0.8092,0.4636,1,41
135557,0.0201,2.7663,2.9577,0.6676,0.5882,1,41
140404,0.0249,3.1324,3.4954,0.6745,0.5268,1,71
137129,0.028,2.7025,4.054,0.6251,0.6283,1,71
127667,0.0228,2.5128,3.4346,0.6786,0.5748,1,71
130763,0.0216,2.8233,3.4067,0.7494,0.4818,1,71
91210,0.0105,2.0914,2.1424,0.782,0.5351,0,25
98889,0.014,2.3218,2.3514,0.6575,0.52,1,25
82668,0.0064,1.9214,1.9641,0.7961,0.3875,0,25
82216,0.007,1.7393,2.0846,0.7967,0.4456,1,25
114131,0.0144,2.547,2.6117,0.7159,0.5752,0,25
106320,0.0116,2.4919,2.2519,0.8149,0.3687,1,25
89769,0.0088,1.8609,2.3214,0.7365,0.4343,1,25
80916,0.0105,2.0126,1.9153,0.7301,0.576,1,25
102385,0.0127,2.2028,2.0224,0.6813,0.4909,1,25
106062,0.0138,2.2724,2.5266,0.6779,0.5487,1,25
85832,0.0102,1.953,2.0878,0.629,0.2878,1,25
161775,0.0208,2.9047,3.2316,0.7344,0.5437,1,41
120584,0.0118,2.3629,2.5018,0.7567,0.4381,1,41
149412,0.0185,2.4284,2.9739,0.6669,0.6107,1,41
145538,0.0194,2.6975,2.507,0.6936,0.4479,1,42
150064,0.0175,2.518,2.998,0.7203,0.5377,1,42
160235,0.0189,2.7329,2.8394,0.7867,0.4769,1,42
139966,0.0161,2.6012,2.8078,0.7195,0.453,1,42
139966,0.0161,2.6012,2.8078,0.7195,0.453,1,42
140291,0.0175,2.5746,2.9374,0.7074,0.544,1,42
124651,0.0151,2.6915,2.558,0.7814,0.2935,1,25
125786,0.0188,2.5224,2.8512,0.6319,0.6057,0,25
89480,0.0104,1.8645,2.2996,0.7283,0.5266,0,25
146663,0.019,2.7855,2.8816,0.7072,0.5275,0,20
118340,0.0142,2.1755,2.5669,0.6958,0.5303,0,20
140456,0.0173,2.8021,2.7761,0.7141,0.4188,0,20
127585,0.0132,2.7658,2.5419,0.7658,0.411,1,20
123111,0.0145,2.3769,2.1435,0.7109,0.4608,0,20
108224,0.0119,2.4676,2.2912,0.775,0.4739,1,25
96930,0.0124,2.1518,2.2187,0.6703,0.4412,1,25
115392,0.0123,2.198,2.6046,0.7524,0.4447,0,25
140081,0.0203,2.6093,2.5731,0.6866,0.53,1,41
140081,0.0203,2.6093,2.5731,0.6866,0.53,1,41
118314,0.0169,2.4853,2.541,0.6317,0.3567,1,41
134670,0.0173,2.4076,2.862,0.6933,0.4999,1,41
132276,0.0165,2.2913,3.0357,0.7023,0.4936,0,20
111982,0.0145,2.332,2.2221,0.6696,0.4406,0,20
138070,0.0262,2.9873,3.5543,0.6481,0.6084,1,71
124363,0.0244,2.6836,2.9302,0.6331,0.4792,1,71
120108,0.0195,2.5998,3.314,0.723,0.4853,1,71
120108,0.0195,2.5998,3.314,0.723,0.4853,1,71
125555,0.0226,2.8363,2.6234,0.7209,0.4368,1,71
146458,0.0212,2.6796,3.0804,0.7199,0.5385,1,41
158949,0.0224,3.0365,3.2266,0.6756,0.6154,1,41
139327,0.0175,2.6142,2.8764,0.7215,0.4734,1,41
69175,0.0072,1.7833,1.7934,0.7567,0.608,0,25
67629,0.0066,1.8752,1.7642,0.8124,0.3345,0,25
69507,0.0063,1.862,1.8619,0.6915,0.3623,0,25
60001,0.0028,1.5609,1.6261,0.834,0.3278,0,25
60968,0.003,1.5736,1.6846,0.8219,0.2978,0,25
82549,0.0064,2.1035,1.9348,0.8569,0.3251,0,25
75887,0.0087,2.001,2.0128,0.7657,0.4691,1,25
84275,0.0072,2.2453,1.9564,0.8542,0.253,0,25
70547,0.0077,1.7244,1.9596,0.6584,0.3411,0,25
87979,0.0077,2.4746,2.0621,0.7596,0.468,0,25
66971,0.007,1.6531,1.7869,0.603,0.354,0,25
66319,0.0044,1.6417,1.8295,0.7813,0.2376,0,25
86388,0.0082,2.4039,2.1209,0.7572,0.4482,0,25
139966,0.0184,2.552,2.802,0.7246,0.5289,1,42
147163,0.0208,2.6758,2.9658,0.6643,0.5868,1,42
136254,0.0157,2.4888,2.7178,0.6718,0.477,1,42
133381,0.0267,2.8633,3.6278,0.6731,0.6031,1,71
150980,0.0293,2.916,4.1776,0.6621,0.5373,1,71
140030,0.0273,2.9014,3.8208,0.671,0.6003,1,71
125388,0.0216,2.6254,3.4971,0.6788,0.5032,1,71
125044,0.0156,2.3792,2.5451,0.7532,0.5422,0,20
122169,0.017,2.3255,2.5572,0.6352,0.5104,0,20
143501,0.019,2.5755,2.5575,0.6961,0.4948,1,42
140061,0.0184,2.3695,2.8986,0.6459,0.4405,1,42
112865,0.0119,2.4139,2.364,0.8168,0.4183,1,25
121913,0.0138,2.7586,2.6679,0.7543,0.5389,1,25
87587,0.0086,2.026,2.2716,0.7358,0.3428,1,25
103735,0.0144,2.2419,2.279,0.7242,0.4078,1,25
134709,0.0155,2.6588,2.6745,0.7297,0.4873,0,20
149233,0.0177,2.7109,2.7736,0.7683,0.4705,0,20
138620,0.0176,2.5466,2.3763,0.7004,0.4385,1,42
143394,0.017,2.2923,2.8553,0.6691,0.525,0,42
120326,0.0216,2.6187,3.238,0.697,0.6329,1,71
104871,0.0168,2.5638,2.4724,0.6878,0.5646,1,71
106764,0.0173,2.5212,2.836,0.6709,0.5712,1,71
106764,0.0173,2.5212,2.836,0.6709,0.5712,1,71
120088,0.0158,2.9502,2.8847,0.7854,0.4594,1,71
110349,0.0148,2.3733,2.1657,0.6772,0.4973,1,25
112268,0.0158,2.4462,2.6561,0.7353,0.5377,0,25
103941,0.01,2.2343,2.27,0.7901,0.4177,1,25
114573,0.0132,2.6115,2.52,0.7548,0.4609,0,25
114573,0.0132,2.6115,2.52,0.7548,0.4609,0,25
101056,0.0137,1.9699,2.5937,0.66,0.6259,1,25
95620,0.009,2.1603,2.1445,0.7547,0.4218,0,25
91054,0.0101,1.7998,2.1855,0.6641,0.4663,0,25
109646,0.0146,2.4165,2.4274,0.7205,0.4771,1,25
107469,0.0136,2.314,2.4437,0.7515,0.4526,1,25
135182,0.0202,2.6278,3.1536,0.7249,0.5472,1,25
129237,0.0116,2.6334,2.6388,0.8067,0.3759,0,25
109315,0.0185,2.5485,3.0097,0.7064,0.5618,1,71
118912,0.0211,2.6318,3.1069,0.635,0.6547,1,71
111653,0.0191,2.7854,2.7316,0.7226,0.4643,1,71
115663,0.0208,2.4593,3.3898,0.643,0.634,1,71
129163,0.024,2.7197,3.3872,0.69,0.6649,1,71
