JPEG_size,EDGE_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND_CONTRAST,CONTOUR_CONGESTION,evaluation,general_difficulty,adaptive
150690,0.0183,2.8146,2.7648,0.7513,0.4701,1,35,1
154074,0.0199,2.7863,2.8626,0.7487,0.4541,1,49,0
124978,0.0182,2.4433,2.2796,0.6742,0.5025,0,0,0
119034,0.0162,2.3579,2.6629,0.7056,0.5227,0,0,0
100361,0.0133,2.3056,2.4608,0.6918,0.6433,1,41,1
154448,0.0255,3.0556,2.7474,0.669,0.4988,1,41,1
113982,0.0162,2.7626,2.6177,0.7675,0.5325,1,41,1
117775,0.0186,2.4937,2.8878,0.7107,0.6155,1,41,1
139304,0.0237,2.8952,3.3454,0.6571,0.5941,1,0,0
119769,0.0211,2.5297,2.761,0.6624,0.5459,0,0,0
143042,0.0214,2.9357,3.1781,0.7404,0.4819,0,0,0
146650,0.0169,2.8129,2.9309,0.7276,0.4896,1,49,0
154778,0.0208,2.4953,3.4228,0.6587,0.5811,1,49,0
146087,0.0199,2.7379,2.9072,0.6473,0.4741,1,49,0
136457,0.0203,2.9744,3.0818,0.6918,0.5266,1,41,1
151795,0.0207,2.8624,2.9727,0.7401,0.4893,1,41,1
145772,0.0231,2.7919,3.3391,0.7184,0.5118,1,41,1
108506,0.015,2.2929,2.7424,0.7286,0.3873,1,54,0
123558,0.0212,2.6558,2.8955,0.7103,0.5105,1,54,0
136980,0.0249,2.81,3.4621,0.6987,0.6083,1,54,0
93735,0.0139,2.2285,2.4682,0.7193,0.5847,0,28,1
93735,0.0139,2.2285,2.4682,0.7193,0.5847,0,28,1
98782,0.0129,2.5877,2.5158,0.7348,0.5073,0,28,1
101944,0.0118,2.548,2.406,0.708,0.5961,0,28,1
100458,0.0088,2.329,2.3756,0.7978,0.4432,0,28,1
135966,0.0157,2.725,2.6169,0.7745,0.3832,0,19,0
112246,0.0132,2.0006,2.5488,0.7155,0.5418,0,19,0
129183,0.0136,2.2666,2.8128,0.7833,0.4644,1,19,0
127634,0.0187,2.8344,3.0174,0.7102,0.4843,0,0,0
131313,0.0186,2.6586,2.4462,0.683,0.4585,0,29,0
130645,0.0162,2.4581,2.992,0.723,0.4951,1,29,0
148115,0.0196,2.8786,2.941,0.7516,0.4333,0,29,0
148115,0.0196,2.8786,2.941,0.7516,0.4333,0,29,0
151121,0.0263,2.9054,3.4813,0.6521,0.6157,1,41,1
170634,0.0283,3.2621,3.0489,0.6815,0.4956,0,41,1
143167,0.0236,2.8453,3.1276,0.7292,0.535,1,41,1
138651,0.0237,2.6668,3.7767,0.6387,0.5717,0,41,1
138651,0.0237,2.6668,3.7767,0.6387,0.5717,0,41,1
116534,0.0187,2.3791,2.8188,0.7099,0.5515,1,0,0
119584,0.0181,2.5094,3.1168,0.7306,0.4611,0,0,0
121018,0.0202,2.6518,3.1348,0.6956,0.5114,0,0,0
116436,0.0214,2.4274,3.3511,0.6321,0.6659,1,68,1
128097,0.0201,2.9368,3.1041,0.6838,0.6084,1,68,1
122802,0.021,2.8664,2.8064,0.7332,0.4466,1,68,1
159865,0.0213,2.9172,3.1454,0.7664,0.4781,1,41,0
143031,0.0195,2.6989,3.0879,0.7043,0.5029,1,41,0
162287,0.0217,2.9017,3.1065,0.755,0.5203,0,41,0
125408,0.0181,2.6121,2.5011,0.6622,0.542,1,35,1
171951,0.0244,2.9962,2.7712,0.6789,0.4866,1,35,1
150415,0.021,2.7918,3.0472,0.6998,0.5642,1,35,1
141219,0.021,2.5112,3.3397,0.6692,0.5453,0,0,0
102345,0.0115,2.1395,1.9806,0.7101,0.4327,0,30,0
110187,0.0118,2.5418,2.3397,0.7305,0.4605,1,30,0
107719,0.0124,2.2456,2.4031,0.6757,0.5126,1,30,0
84745,0.0094,1.8641,2.0199,0.6004,0.3372,0,30,0
84745,0.0094,1.8641,2.0199,0.6004,0.3372,0,30,0
95376,0.0083,1.9454,2.1573,0.7706,0.541,1,30,0
138024,0.0249,2.7458,3.2157,0.658,0.6083,0,0,0
115330,0.0161,2.304,2.7378,0.697,0.4998,0,0,0
87512,0.0112,2.1999,2.2912,0.6936,0.5436,1,28,1
89433,0.0121,2.3052,2.2291,0.7417,0.5669,1,28,1
93948,0.0131,2.3676,2.3752,0.6722,0.5551,0,28,1
107716,0.0117,2.7443,2.4419,0.7908,0.5084,1,28,1
116724,0.014,2.6581,2.4488,0.7655,0.4709,1,28,1
124691,0.0152,2.3112,2.5948,0.7199,0.5265,0,19,0
156064,0.0244,2.692,3.2601,0.6717,0.6392,1,19,0
138575,0.0177,2.2408,2.8826,0.6854,0.5696,0,19,0
104430,0.0114,2.0777,2.4988,0.7151,0.3928,1,30,0
104826,0.0129,2.2308,2.4435,0.7365,0.4179,1,30,0
115944,0.0088,2.421,2.314,0.8128,0.2896,1,30,0
107595,0.0097,2.1433,2.3533,0.8216,0.383,1,30,0
105098,0.01,2.4911,2.253,0.7654,0.4246,1,30,0
112383,0.0122,2.5214,2.3777,0.6973,0.507,1,30,0
130489,0.0183,2.6533,2.3361,0.6841,0.4094,1,45,0
140307,0.0195,2.8446,2.9602,0.6966,0.53,1,45,0
151047,0.0153,2.8327,3.075,0.8243,0.4054,1,45,0
150742,0.0236,2.8961,3.2589,0.6531,0.5593,1,35,1
114761,0.0165,2.4757,2.4102,0.6377,0.5287,1,35,1
139563,0.016,2.8016,2.6672,0.678,0.4731,1,35,1
97738,0.015,2.2446,2.5156,0.7055,0.5431,0,50,1
95177,0.0134,2.353,2.3684,0.6722,0.418,0,50,1
83799,0.0116,2.0892,2.194,0.6503,0.5512,1,50,1
88061,0.0128,2.4462,2.1377,0.7173,0.4265,1,50,1
141978,0.0252,2.8347,3.5954,0.6784,0.6121,0,0,0
140677,0.0227,3.0062,3.119,0.7202,0.4834,0,0,0
125236,0.0194,2.8925,3.1052,0.6858,0.5926,1,68,1
154688,0.027,3.0332,2.9251,0.6843,0.5728,1,68,1
139505,0.017,2.419,2.7887,0.7014,0.5619,1,68,1
181072,0.0244,3.1256,2.6485,0.6663,0.4645,1,68,1
164764,0.0215,2.7588,3.1709,0.6918,0.487,1,68,1
129050,0.0155,2.5137,2.6377,0.6688,0.55,1,41,1
126890,0.0157,2.184,2.8366,0.6541,0.6724,0,41,1
149615,0.0185,2.7803,2.8368,0.7482,0.3932,0,29,0
154114,0.0193,2.9008,3.0664,0.7003,0.618,0,29,0
104007,0.0163,2.3151,2.6642,0.7186,0.6771,0,50,1
126861,0.0175,3.0008,2.7821,0.673,0.296,0,50,1
107712,0.0158,2.6751,2.5366,0.7385,0.3992,0,50,1
121558,0.0172,2.8312,2.9068,0.7155,0.4493,1,50,1
120576,0.02,2.5397,3.3155,0.6618,0.5693,0,54,0
128239,0.0196,2.5953,3.1291,0.6837,0.4564,1,54,0
123177,0.0199,2.6529,2.9227,0.7313,0.5105,1,54,0
155477,0.025,3.1699,3.4523,0.688,0.6255,1,54,0
105620,0.0124,2.1676,2.3544,0.7262,0.5749,1,55,1
105016,0.0123,2.2634,2.2732,0.669,0.5525,1,55,1
112914,0.0125,2.4945,2.2491,0.767,0.4029,1,55,1
124187,0.0161,2.3603,2.3083,0.7088,0.5211,0,0,0
134187,0.0174,2.8221,2.8706,0.6827,0.5712,0,0,0
137392,0.0206,2.5787,3.0189,0.716,0.5696,1,45,0
127033,0.0164,2.519,2.8556,0.7293,0.4724,0,45,0
170733,0.0226,2.8987,3.2165,0.6931,0.5489,1,68,1
174536,0.0231,2.992,3.06,0.7307,0.4834,0,68,1
148777,0.0178,2.9227,2.9062,0.7508,0.4805,0,29,0
135681,0.016,2.4249,2.9647,0.7014,0.4488,1,29,0
137782,0.0218,2.9869,3.1684,0.6863,0.5433,1,54,0
127279,0.0206,2.5433,2.8852,0.6843,0.5663,1,54,0
123189,0.017,2.5225,3.1318,0.7306,0.5269,0,54,0
116767,0.0175,2.4429,2.8721,0.6867,0.3788,1,54,0
143475,0.0214,2.5283,3.3357,0.6525,0.5411,1,45,0
144413,0.021,2.6778,2.5948,0.6934,0.5221,1,45,0
158189,0.0228,2.7488,3.2647,0.7441,0.5807,0,41,0
158189,0.0228,2.7488,3.2647,0.7441,0.5807,0,41,0
132285,0.017,2.5311,3.0905,0.6864,0.4476,0,41,0
130906,0.0165,2.3325,2.8321,0.7061,0.4793,0,41,0
126555,0.0237,2.6548,3.3275,0.681,0.6802,1,68,1
126555,0.0237,2.6548,3.3275,0.681,0.6802,1,68,1
129294,0.0189,2.9705,3.0215,0.7654,0.5691,1,68,1
134422,0.0207,2.8782,2.984,0.7426,0.5491,1,68,1
158978,0.0206,2.8932,3.0851,0.7127,0.5215,0,19,0
120636,0.0142,2.189,2.5922,0.6989,0.4846,0,19,0
86645,0.0105,1.9742,2.1949,0.7178,0.6216,1,28,1
107485,0.0174,2.3016,2.7453,0.693,0.6665,1,28,1
111905,0.0117,2.7024,2.505,0.7997,0.4498,0,28,1
82459,0.0095,1.8668,2.2975,0.7365,0.5429,0,28,1
152913,0.0183,2.8461,3.0086,0.7113,0.5265,0,19,0
152904,0.0224,2.7249,3.1985,0.6907,0.6172,0,19,0
137527,0.0201,2.5833,2.9284,0.7111,0.5468,0,45,0
162582,0.0184,2.9561,3.3082,0.7748,0.4199,1,45,0
134262,0.0226,2.636,3.6437,0.6646,0.6025,0,0,0
115459,0.0165,2.5006,2.3241,0.7216,0.5049,1,0,0
142457,0.0198,2.5398,2.4652,0.6618,0.4651,0,19,0
151351,0.0207,2.4662,3.249,0.6629,0.5867,1,49,0
130690,0.0167,2.2395,2.766,0.6908,0.4553,1,49,0
143873,0.0174,2.451,3.1331,0.7231,0.4853,1,49,0
163470,0.0216,2.5838,3.5596,0.7147,0.54,1,49,0
155714,0.0242,2.6829,3.2382,0.6912,0.5925,0,29,0
133642,0.0205,2.5549,2.7774,0.6759,0.4536,1,29,0
141409,0.0184,2.5768,2.7499,0.7033,0.6119,0,68,1
141409,0.0184,2.5768,2.7499,0.7033,0.6119,0,68,1
153666,0.0202,2.7921,2.7584,0.6975,0.4427,0,68,1
156571,0.0214,3.0097,3.0088,0.7526,0.48,0,45,0
161285,0.0247,2.8725,3.5771,0.6947,0.5757,0,45,0
152164,0.0299,3.0804,3.8333,0.6547,0.5843,1,68,1
128519,0.0235,2.7029,3.3753,0.6834,0.6405,0,68,1
110907,0.0183,2.397,3.1009,0.6603,0.5436,0,50,1
95701,0.0139,2.3321,2.551,0.6811,0.5037,0,50,1
112404,0.0122,2.8348,2.6081,0.8228,0.3945,0,50,1
124087,0.0151,2.5651,2.5384,0.7797,0.4738,0,50,1
104369,0.0123,2.2268,1.984,0.7179,0.4182,1,30,0
109449,0.011,2.5257,2.3805,0.7214,0.4799,1,30,0
90500,0.01,1.8467,2.259,0.6642,0.6573,1,30,0
118984,0.0089,2.4784,2.4325,0.8187,0.2743,1,30,0
105025,0.0134,2.2223,2.173,0.693,0.4217,1,30,0
119530,0.0129,2.4622,2.4164,0.7781,0.3508,1,30,0
117896,0.0196,2.6806,2.8759,0.6775,0.4853,0,50,1
125102,0.0146,3.0356,2.6751,0.7915,0.3948,1,50,1
132510,0.0202,2.8792,2.7926,0.6148,0.3899,0,50,1
132510,0.0202,2.8792,2.7926,0.6148,0.3899,0,50,1
125085,0.0194,2.5967,2.9326,0.7023,0.4901,0,50,1
159786,0.0215,2.6751,2.9755,0.6969,0.5572,0,68,1
137435,0.0222,2.9466,3.3135,0.6871,0.6738,1,68,1
173993,0.0321,3.1423,3.2308,0.6702,0.5754,1,68,1
170045,0.0234,2.9003,3.2746,0.653,0.5544,0,68,1
174738,0.0205,3.1166,3.0127,0.6909,0.4554,0,68,1
137870,0.0166,2.5076,2.7129,0.6931,0.6136,0,41,1
144084,0.0137,2.8123,2.7196,0.7824,0.5352,0,41,1
140846,0.0187,2.6093,2.4036,0.6931,0.4631,0,29,0
127716,0.0208,2.5287,3.4772,0.6443,0.6165,0,0,0
130464,0.0225,2.773,3.4067,0.7056,0.5043,1,0,0
111260,0.0168,2.2574,3.1391,0.6548,0.5854,1,41,1
123811,0.0198,2.6228,2.9471,0.6414,0.6041,1,41,1
122406,0.0183,2.7092,2.6297,0.7251,0.5379,1,41,1
121553,0.0165,2.341,2.3159,0.7034,0.5425,0,28,1
119212,0.0158,2.2481,2.6024,0.7152,0.6781,0,28,1
119212,0.0158,2.2481,2.6024,0.7152,0.6781,0,28,1
143053,0.0146,2.7067,2.9173,0.7674,0.4266,0,28,1
152948,0.0198,2.7062,2.9465,0.7231,0.5305,1,68,1
183824,0.0217,3.0224,3.0792,0.7401,0.4658,0,68,1
121679,0.0144,2.3758,2.4708,0.7075,0.536,1,68,1
130513,0.0154,2.7751,2.503,0.7415,0.4844,1,41,1
132936,0.0158,2.4228,2.645,0.6672,0.6091,0,41,1
139456,0.0135,2.8381,2.6352,0.7883,0.502,1,41,1
142325,0.0191,2.4579,3.1902,0.6892,0.5033,1,29,0
124838,0.0126,2.3476,2.5524,0.7193,0.4345,1,29,0
140106,0.0196,2.4146,2.7227,0.6601,0.5113,1,29,0
124386,0.0227,2.7658,3.1803,0.6411,0.6262,1,68,1
148314,0.0276,3.0967,3.3124,0.6949,0.5213,1,68,1
120435,0.0155,2.3119,2.1337,0.6993,0.5121,1,30,0
110560,0.0134,2.1725,2.4008,0.7009,0.5504,1,30,0
104943,0.0125,2.1354,2.2569,0.6519,0.477,0,30,0
111304,0.0103,2.1489,2.4768,0.7678,0.3771,1,30,0
123451,0.0138,2.6965,2.5666,0.7535,0.3854,0,30,0
151051,0.0181,2.7931,2.9844,0.7346,0.5195,0,19,0
127019,0.0158,2.41,2.5418,0.6704,0.4556,0,19,0
117930,0.0134,2.1037,2.5644,0.7196,0.4363,0,19,0
138102,0.0165,2.7469,2.7441,0.6892,0.6144,1,55,1
128924,0.0163,2.4275,2.5598,0.7391,0.5784,1,55,1
133382,0.0183,2.5127,2.7565,0.6227,0.591,1,55,1
112336,0.012,2.5408,2.2156,0.7582,0.4751,1,55,1
101898,0.0115,1.9128,2.4349,0.6584,0.6322,1,55,1
105070,0.0117,2.3455,2.1427,0.6776,0.5622,0,55,1
126818,0.0133,2.5606,2.4996,0.7257,0.6045,1,55,1
126632,0.0108,2.7173,2.4284,0.8184,0.525,0,55,1
114739,0.0194,2.5768,2.8425,0.6593,0.4864,0,50,1
105644,0.0165,2.5475,2.4161,0.6951,0.4092,1,50,1
153306,0.026,3.0919,2.8039,0.6549,0.4375,0,50,1
120591,0.018,2.5856,2.7421,0.732,0.5173,0,50,1
122594,0.0194,2.5789,3.0658,0.6832,0.5839,1,50,1
106031,0.0121,2.2149,2.3028,0.6711,0.5352,1,55,1
112025,0.0122,2.2446,2.3113,0.7227,0.4984,1,55,1
103700,0.011,2.0226,2.2066,0.7326,0.6174,1,55,1
111904,0.0129,2.4262,2.2371,0.7137,0.4815,0,55,1
136812,0.0161,2.7972,2.744,0.774,0.4408,0,29,0
119139,0.0171,2.4777,2.8187,0.6513,0.6104,1,41,1
124893,0.0187,2.5017,2.87,0.6874,0.558,1,41,1
134985,0.02,2.8611,3.0099,0.6807,0.6148,1,41,1
136370,0.0169,2.4581,2.7711,0.7011,0.5015,0,68,1
155311,0.031,3.095,4.0892,0.6881,0.5943,1,68,1
161800,0.031,3.2884,3.9519,0.6658,0.614,1,68,1
120786,0.022,2.8642,2.7701,0.6907,0.5396,1,68,1
123526,0.0159,2.2955,2.6746,0.7026,0.696,0,55,1
93467,0.0083,1.735,2.206,0.7588,0.6102,0,55,1
109220,0.0125,2.6943,2.4944,0.7591,0.2944,1,30,0
111840,0.016,2.2878,2.7918,0.6422,0.4469,1,30,0
110302,0.014,2.3809,2.6353,0.6577,0.477,1,30,0
125314,0.0105,2.5111,2.6352,0.8322,0.3415,1,30,0
97317,0.0114,2.1296,1.9902,0.6888,0.4617,1,28,1
90362,0.0086,1.8407,2.2952,0.7945,0.4737,0,28,1
137763,0.0186,2.7949,2.8184,0.6965,0.5313,0,28,1
117205,0.0163,2.5304,2.5374,0.716,0.516,0,28,1
149566,0.0183,2.9078,2.6938,0.7077,0.3764,0,28,1
115868,0.013,2.3588,2.089,0.7186,0.3832,1,30,0
119369,0.0159,2.287,2.1631,0.6831,0.4927,0,30,0
135390,0.0155,2.774,2.7294,0.7209,0.5861,1,30,0
124486,0.0094,2.5149,2.4888,0.8195,0.3137,1,30,0
107950,0.0103,1.9816,2.426,0.7805,0.4651,0,30,0
158841,0.0201,2.7929,2.9731,0.7532,0.4749,0,19,0
150536,0.0183,2.7874,3.005,0.7261,0.5496,0,19,0
126325,0.0131,2.5666,2.4783,0.7045,0.6364,1,55,1
109903,0.013,2.4129,2.2248,0.6949,0.4932,0,55,1
151640,0.018,3.0174,2.7005,0.654,0.3737,0,55,1
128641,0.0151,2.7249,2.6463,0.7315,0.467,0,55,1
120226,0.0223,2.5,3.4323,0.6101,0.6603,1,68,1
134724,0.0212,2.7739,3.0141,0.7384,0.5083,1,68,1
151520,0.0198,2.7816,2.9835,0.6815,0.5132,1,41,1
127334,0.0158,2.5156,2.444,0.7223,0.5283,1,41,1
142560,0.0146,2.8009,2.6087,0.6985,0.4101,0,41,1
138093,0.0192,2.6048,2.4145,0.6848,0.4266,1,29,0
138093,0.0192,2.6048,2.4145,0.6848,0.4266,1,29,0
139667,0.0148,2.6783,2.6601,0.8058,0.4413,0,29,0
151460,0.0206,2.6483,3.0413,0.6428,0.5868,1,29,0
135214,0.018,2.5998,2.802,0.686,0.5571,0,28,1
124909,0.0175,2.4584,2.795,0.6419,0.5898,1,28,1
118540,0.0089,2.3542,2.4967,0.8352,0.4235,0,28,1
140152,0.0246,2.7868,3.6045,0.7036,0.5988,1,0,0
95337,0.0153,2.3418,2.2863,0.7163,0.4838,0,0,0
111768,0.0131,2.4074,2.0529,0.6867,0.3739,1,30,0
135141,0.0158,2.7849,2.7435,0.7242,0.4539,1,30,0
101556,0.0105,1.9464,2.416,0.7004,0.4408,1,30,0
120252,0.0212,2.6051,3.0974,0.7044,0.518,1,50,1
106078,0.0144,2.3697,2.6345,0.7508,0.4515,0,50,1
105944,0.0163,2.4759,2.5951,0.6838,0.5307,1,50,1
118783,0.0155,2.1773,2.8821,0.6665,0.5639,1,55,1
96703,0.0074,1.9486,2.0888,0.786,0.5271,0,55,1
98153,0.0094,1.9641,2.2415,0.7822,0.5007,1,55,1
93998,0.0129,2.0895,2.4026,0.7247,0.552,0,50,1
128860,0.0183,2.8185,2.7582,0.6556,0.4931,0,50,1
77888,0.0092,2.1954,1.9593,0.6598,0.4967,0,50,1
160646,0.0246,2.6865,3.8037,0.6666,0.4856,1,29,0
155783,0.0223,2.7462,2.6665,0.7047,0.5093,0,29,0
141476,0.0208,2.541,3.4149,0.6443,0.6184,0,29,0
108074,0.0163,2.4807,2.6589,0.6513,0.6295,0,28,1
96592,0.014,2.3599,2.2907,0.6702,0.549,0,28,1
157748,0.0225,2.5895,3.5267,0.6984,0.5656,0,29,0
152903,0.023,2.638,3.141,0.6797,0.6371,0,29,0
110515,0.0162,2.2469,2.5711,0.6772,0.6404,1,41,1
116857,0.0176,2.4648,2.4683,0.6719,0.5956,1,41,1
127741,0.0202,2.5763,3.0104,0.6265,0.6388,1,41,1
98563,0.0144,2.4824,2.4424,0.7076,0.4585,1,50,1
101845,0.0141,2.3343,2.5277,0.7295,0.4478,0,50,1
94936,0.0125,2.0164,2.3306,0.7283,0.6298,0,50,1
99534,0.0078,2.3635,2.3655,0.8328,0.4024,1,50,1
97396,0.0136,2.4113,2.4644,0.6666,0.5622,0,28,1
95241,0.0123,2.2801,2.2274,0.6536,0.5764,0,28,1
133995,0.0224,2.6899,3.2678,0.6882,0.6505,1,41,1
133861,0.02,2.512,3.0986,0.6989,0.5841,1,41,1
120646,0.0177,2.623,2.8994,0.6719,0.5503,1,41,1
109470,0.0139,2.4965,2.584,0.7232,0.6609,0,50,1
79723,0.0098,1.868,2.3369,0.6694,0.5663,0,50,1
97182,0.0157,2.2882,2.4827,0.705,0.5924,1,50,1
98421,0.0074,2.3176,2.3285,0.8316,0.3482,1,50,1
119875,0.0167,2.4599,2.2548,0.678,0.4873,1,30,0
113016,0.0159,2.1702,2.4177,0.6987,0.5494,1,30,0
137637,0.0192,2.8017,2.8673,0.6871,0.4777,1,30,0
123066,0.0174,2.6635,2.7609,0.6721,0.5536,1,30,0
97957,0.0112,2.5263,2.312,0.7087,0.5723,0,50,1
94154,0.013,2.41,2.2369,0.7413,0.5025,0,50,1
75710,0.013,2.0099,2.0193,0.6394,0.4999,0,50,1
99353,0.0099,1.9066,2.1535,0.7273,0.5971,1,55,1
103504,0.0112,1.9457,2.1862,0.7095,0.6116,1,55,1
123824,0.0108,2.7334,2.3695,0.7988,0.4795,0,55,1
159870,0.0217,3.1435,2.4411,0.6595,0.4096,0,55,1
85978,0.0113,2.21,2.2082,0.6655,0.5493,1,50,1
96145,0.0102,2.3752,2.2661,0.8314,0.4937,1,50,1
84619,0.0107,2.0952,2.2401,0.656,0.5145,0,50,1
72795,0.0063,1.9263,1.9021,0.7723,0.5067,1,50,1
123839,0.0188,2.4246,2.7348,0.6931,0.5403,1,30,0
109711,0.0144,2.1527,2.3891,0.6303,0.4433,1,30,0
119428,0.0132,2.191,2.7598,0.7443,0.4257,1,30,0
120746,0.0168,2.3605,2.89,0.69,0.4513,1,30,0
120188,0.0168,2.2348,2.583,0.7144,0.5813,1,30,0
93149,0.0132,2.0444,2.6447,0.6542,0.5937,0,28,1
96055,0.0138,2.266,2.3995,0.7096,0.5881,1,28,1
105730,0.0129,2.609,2.4744,0.7066,0.5404,0,28,1
84840,0.0114,2.24,2.2153,0.6678,0.489,0,50,1
77711,0.0079,1.7456,2.1638,0.7511,0.5525,0,50,1
98836,0.0118,2.5543,2.4719,0.7572,0.5428,0,50,1
94016,0.0137,2.1446,2.3273,0.7163,0.6082,0,50,1
118238,0.012,2.4967,2.7603,0.7895,0.4078,1,50,1
155684,0.0248,3.0,2.7642,0.6939,0.5487,0,50,1
155684,0.0248,3.0,2.7642,0.6939,0.5487,0,50,1
96779,0.0129,2.3151,2.2701,0.7088,0.529,0,50,1
85810,0.0107,2.0974,2.2746,0.6902,0.5778,0,50,1
94797,0.0103,2.4673,2.3023,0.7305,0.5499,0,50,1
67668,0.0067,1.711,2.0124,0.7059,0.5293,1,50,1
139076,0.0226,2.9885,2.5618,0.6685,0.4752,0,50,1
115635,0.0191,2.3238,3.1342,0.6484,0.6431,1,28,1
100913,0.0134,2.5842,2.3431,0.7602,0.4929,0,28,1
141848,0.0187,2.805,2.9376,0.7567,0.4776,1,28,1
131951,0.0204,2.4076,3.1303,0.667,0.49,1,30,0
126272,0.0153,2.7639,2.6614,0.7016,0.5596,1,30,0
127288,0.0119,2.6547,2.6142,0.7774,0.3374,1,30,0
123660,0.0191,2.3262,2.5598,0.6589,0.6108,1,30,0
140257,0.0182,2.8083,2.7848,0.7637,0.3979,0,30,0
94207,0.0128,2.2434,2.4121,0.6449,0.5672,0,28,1
109620,0.0138,2.6348,2.5419,0.6911,0.6114,0,28,1
91319,0.0136,2.1832,2.4415,0.7289,0.632,0,50,1
105114,0.0143,2.8504,2.4518,0.7677,0.3939,1,50,1
91176,0.0136,2.2728,2.3318,0.659,0.5719,1,50,1
109890,0.0166,2.3397,2.6327,0.6978,0.6213,1,28,1
115467,0.0178,2.3876,2.7411,0.7006,0.5976,1,28,1
103972,0.0161,2.4651,2.4641,0.706,0.5259,0,28,1
92648,0.0131,1.9633,2.6626,0.6421,0.6434,0,28,1
103957,0.0085,2.4573,2.4077,0.8094,0.4593,1,28,1
90333,0.0106,1.9873,2.4432,0.7604,0.5354,1,28,1
76068,0.0062,1.9909,1.6748,0.7684,0.2471,1,20,0
62520,0.007,1.7253,1.6134,0.7363,0.2266,1,20,0
79075,0.0055,2.4458,1.8509,0.779,0.2541,0,20,0
62370,0.0055,1.5076,1.8019,0.6365,0.5596,1,20,0
68892,0.0032,1.541,1.7322,0.8356,0.4372,0,20,0
82602,0.0061,1.5563,1.9163,0.7905,0.6994,0,20,0
85016,0.0063,2.1935,1.8447,0.8546,0.3111,0,20,0
81271,0.0095,1.9824,1.9911,0.7445,0.4576,1,20,0
108081,0.0143,2.5275,2.5018,0.7136,0.568,0,50,1
96337,0.0149,2.5129,2.2776,0.6869,0.4149,1,50,1
111531,0.0133,2.497,2.3327,0.7671,0.4843,0,50,1
98072,0.0138,2.6185,2.3766,0.7671,0.477,0,50,1
127384,0.0163,2.3328,2.5995,0.6812,0.5604,1,30,0
115901,0.0132,2.0491,2.651,0.7429,0.5353,1,30,0
131515,0.018,2.3296,2.4699,0.7043,0.6051,1,30,0
144012,0.0165,2.6921,2.6802,0.784,0.4783,1,30,0
83055,0.0068,2.2444,1.9062,0.8508,0.2708,1,41,0
80485,0.0073,2.5455,1.9777,0.7788,0.1948,1,41,0
74775,0.0069,1.7743,1.8789,0.7179,0.4589,1,41,0
74900,0.0057,1.658,1.9277,0.816,0.5648,1,41,0
56884,0.0024,1.4359,1.642,0.9009,0.3043,1,41,0
61417,0.0052,1.5419,1.8213,0.6917,0.2748,1,41,0
69058,0.0063,1.7787,1.8179,0.6868,0.4872,1,41,0
61816,0.0054,1.6233,1.7508,0.6631,0.2883,1,41,0
74699,0.0071,1.4903,1.9001,0.6798,0.5201,1,42,0
75083,0.0063,1.9267,1.6597,0.7861,0.3673,1,42,0
69767,0.0053,1.6401,1.7254,0.8,0.3722,1,42,0
62309,0.0049,1.5299,1.6935,0.5814,0.1215,1,42,0
69051,0.0086,1.8185,1.7181,0.7222,0.4343,1,42,0
86735,0.0061,2.0835,1.9207,0.8665,0.2822,1,42,0
70618,0.0058,1.9268,1.7918,0.7168,0.1836,1,42,0
97543,0.0054,2.3138,2.0303,0.8351,0.1779,1,42,0
65252,0.0029,1.382,1.6839,0.8935,0.3212,1,42,0
83526,0.007,2.386,1.9162,0.7464,0.2618,1,42,0
81058,0.0044,2.0065,1.8014,0.8952,0.2652,1,20,0
64136,0.0027,1.585,1.6834,0.9141,0.3827,0,20,0
64727,0.0059,1.6307,1.6823,0.7743,0.2772,0,20,0
82501,0.0087,2.0184,1.9024,0.6842,0.4491,0,20,0
60478,0.0047,1.3812,1.6499,0.6686,0.4674,1,20,0
57896,0.0027,1.1273,1.5556,0.8947,0.3239,1,20,0
68129,0.0054,1.4015,1.824,0.6621,0.3673,1,20,0
80688,0.0088,1.9473,2.0073,0.746,0.5425,1,20,0
108442,0.013,2.4996,2.5146,0.7155,0.6152,1,28,1
107641,0.0152,2.5915,2.4316,0.7533,0.4585,1,28,1
119616,0.0149,2.663,2.5129,0.7575,0.4536,0,28,1
97415,0.0138,2.3474,2.4551,0.6853,0.5184,0,28,1
97521,0.0091,2.0804,2.0374,0.816,0.4683,1,42,0
57614,0.0027,1.1795,1.5651,0.8394,0.3113,1,42,0
84252,0.0056,2.1194,1.9052,0.887,0.1968,1,42,0
78529,0.0067,1.7412,1.9621,0.7182,0.3703,1,42,0
88612,0.0027,2.092,1.9195,0.909,0.1907,1,42,0
65686,0.0076,1.8081,1.6682,0.7203,0.3759,1,42,0
78357,0.0066,1.9651,1.7123,0.7223,0.2916,1,42,0
68330,0.0048,1.8237,1.7507,0.7347,0.2291,1,42,0
71781,0.0031,1.6969,1.6901,0.8727,0.339,1,42,0
86822,0.0088,1.6735,2.1675,0.697,0.494,0,31,1
123301,0.0151,2.4465,2.1814,0.7137,0.3719,0,31,1
92366,0.0122,2.301,2.4044,0.6827,0.4746,1,50,1
102435,0.0096,2.6644,2.3541,0.8181,0.5013,1,50,1
139121,0.023,2.9513,2.4962,0.6556,0.4382,0,50,1
133762,0.0166,2.3666,2.6216,0.7115,0.6113,1,67,1
