id,JPEG_size,CONTOUR_DENSITY,SUBBAND_ENTROPY,FEATURE_CONGESTION,FIG_GROUND,CONTOUR_CONGESTION,start_date,end_date,wrong_selection,hint_used,hints_count,evaluation,evaluation_details,objects,distractors,background,theme,perspective,rotate_images,max_overlap,min_distance_from_border,min_size,max_size,earned_stars,max_stars_possible,ended_early,general_difficulty,adaptive,duration,background_difficulty
1633572,92648,0.0131,1.9633,2.6626,0.6421,0.6434,2023-01-11 16:01:54,2023-01-11 16:03:21,2,t,1,0,"hint used &  time (87s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1000_plow.png"" - 1 errs) -- (on object ""CityOldKids/Items/65_policeman.png"" - 1 errs) --] ",7,17,58_30_8_bg9.png,CityOldKids,1,1,0.4,64,100,180,10,18,f,28,1,87,90
1633634,103957,0.0085,2.4573,2.4077,0.8094,0.4593,2023-01-11 16:03:45,2023-01-11 16:04:38,0,f,0,1, time (53s) - OK & ,7,17,73_15_7_bg4.png,Farm,1,1,0.4,64,100,180,15,18,f,28,1,53,0
1633695,90333,0.0106,1.9873,2.4432,0.7604,0.5354,2023-01-11 16:05:06,2023-01-11 16:05:59,0,f,0,1, time (53s) - OK & ,7,18,55_33_10_bg1.png,Pirates,1,1,0.4,64,100,180,15,18,f,28,1,53,0
1634279,76068,0.0062,1.9909,1.6748,0.7684,0.2471,2023-01-11 16:53:36,2023-01-11 16:53:58,0,f,0,1, time (22s) - OK & ,3,1,67_50_15_bg4.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,20,0,22,0
1634317,62520,0.007,1.7253,1.6134,0.7363,0.2266,2023-01-11 16:54:14,2023-01-11 16:54:42,0,f,0,1, time (28s) - OK & ,3,1,52_20_7_bg4.png,Pirates,1,0,0.0,153,100,300,3,6,f,20,0,28,0
1634343,79075,0.0055,2.4458,1.8509,0.779,0.2541,2023-01-11 16:54:55,2023-01-11 16:55:23,2,t,1,0,"hint used &  time (28s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/15_map.png"" - 2 errs) --] ",3,1,58_40_10_bg2.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,20,0,28,0
1634363,62370,0.0055,1.5076,1.8019,0.6365,0.5596,2023-01-11 16:55:35,2023-01-11 16:55:52,0,f,0,1, time (17s) - OK & ,3,1,58_30_8_bg9.png,CityOldKids,1,0,0.0,153,100,300,3,6,f,20,0,17,0
1634386,68892,0.0032,1.541,1.7322,0.8356,0.4372,2023-01-11 16:56:04,2023-01-11 16:56:17,3,f,0,0," time (13s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Farm/Items/200_fence.png"" - 2 errs) -- (on object ""Farm/Items/1_bee.png"" - 1 errs) --] ",3,1,66_20_4_bg1.png,Farm,1,0,0.0,153,100,300,2,6,f,20,0,13,0
1634411,82602,0.0061,1.5563,1.9163,0.7905,0.6994,2023-01-11 16:56:29,2023-01-11 16:56:51,3,f,0,0," time (22s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 1 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/90_treasureBox_closed.png"" - 3 errs) --] ",3,1,68_25_7_bg2.png,Pirates,1,0,0.0,153,100,300,3,6,f,20,0,22,0
1634438,85016,0.0063,2.1935,1.8447,0.8546,0.3111,2023-01-11 16:57:13,2023-01-11 16:57:43,1,f,0,0," time (30s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/4_candy.png"" - 1 errs) --] ",3,1,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,20,0,30,0
1634459,81271,0.0095,1.9824,1.9911,0.7445,0.4576,2023-01-11 16:57:55,2023-01-11 16:58:18,0,f,0,1, time (23s) - OK & ,3,1,73_50_15_bg4.png,CityOldKids,1,0,0.0,153,100,300,3,6,f,20,0,23,0
1634907,108081,0.0143,2.5275,2.5018,0.7136,0.568,2023-01-11 19:10:57,2023-01-11 19:11:42,1,t,1,0,"hint used &  time (45s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids\Items\1500_church.png"" - 1 errs) --] ",5,11,58_50_7_bg5.png,CityOldKids,0,1,0.2,64,100,300,9,12,f,50,1,45,90
1634942,96337,0.0149,2.5129,2.2776,0.6869,0.4149,2023-01-11 19:12:06,2023-01-11 19:12:44,0,f,0,1, time (38s) - OK & ,5,11,65_100_10_bg9.png,Farm,0,1,0.4,64,100,300,9,12,f,50,1,38,90
1635002,111531,0.0133,2.497,2.3327,0.7671,0.4843,2023-01-11 19:13:16,2023-01-11 19:14:29,1,t,1,0,"hint used &  time (73s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates\Items\3_snail.png"" - 1 errs) --] ",6,12,90_20_5_bg5.png,Pirates,0,1,0.4,64,100,180,12,15,f,50,1,73,90
1635052,98072,0.0138,2.6185,2.3766,0.7671,0.477,2023-01-11 19:14:50,2023-01-11 19:15:38,2,t,1,0,"hint used &  time (48s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids\Items\6_CNDL2.png"" - 1 errs) -- (on object ""FantasyOldKids\Items\300_dragon.png"" - 1 errs) --] ",6,12,63_50_10_bg7.png,FantasyOldKids,1,1,0.4,64,100,180,8,15,f,50,1,48,90
1635648,127384,0.0163,2.3328,2.5995,0.6812,0.5604,2023-01-12 10:43:16,2023-01-12 10:44:18,0,f,0,1, time (62s) - OK & ,7,16,58_30_8_bg3.png,FantasyOldKids,1,0,0.2,76,90,239,15,18,f,30,0,62,0
1635705,115901,0.0132,2.0491,2.651,0.7429,0.5353,2023-01-12 10:44:43,2023-01-12 10:45:21,0,f,0,1, time (38s) - OK & ,7,16,37_20_4_bg6.png,Farm,1,0,0.2,76,90,239,15,18,f,30,0,38,0
1635770,131515,0.018,2.3296,2.4699,0.7043,0.6051,2023-01-12 10:45:44,2023-01-12 10:46:33,1,f,0,1," time (49s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/6_shell1.png"" - 1 errs) --] ",7,16,52_20_7_bg4.png,Pirates,1,0,0.2,76,90,239,12,18,f,30,0,49,0
1635830,144012,0.0165,2.6921,2.6802,0.784,0.4783,2023-01-12 10:46:57,2023-01-12 10:47:49,0,f,0,1, time (52s) - OK & ,7,16,70_80_10_bg5.png,FantasyOldKids,1,0,0.2,76,90,239,15,18,f,30,0,52,0
1636461,83055,0.0068,2.2444,1.9062,0.8508,0.2708,2023-01-12 13:57:30,2023-01-12 13:58:00,0,f,0,1, time (30s) - OK & ,3,1,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,143,100,300,3,6,f,41,0,30,0
1636482,80485,0.0073,2.5455,1.9777,0.7788,0.1948,2023-01-12 13:58:17,2023-01-12 13:58:44,0,f,0,1, time (27s) - OK & ,3,1,58_40_10_bg2.png,FantasyOldKids,1,0,0.0,143,100,300,3,6,f,41,0,27,0
1636503,74775,0.0069,1.7743,1.8789,0.7179,0.4589,2023-01-12 13:59:05,2023-01-12 13:59:28,0,f,0,1, time (23s) - OK & ,3,1,63_35_5_bg8.png,CityOldKids,1,0,0.0,143,100,300,3,6,f,41,0,23,0
1636524,74900,0.0057,1.658,1.9277,0.816,0.5648,2023-01-12 13:59:41,2023-01-12 14:00:04,0,f,0,1, time (23s) - OK & ,3,1,66_20_4_bg1.png,Farm,1,0,0.0,143,100,300,3,6,f,41,0,23,0
1636545,56884,0.0024,1.4359,1.642,0.9009,0.3043,2023-01-12 14:00:19,2023-01-12 14:00:39,0,f,0,1, time (20s) - OK & ,3,1,55_33_10_bg1.png,Pirates,1,0,0.0,143,100,300,3,6,f,41,0,20,0
1636565,61417,0.0052,1.5419,1.8213,0.6917,0.2748,2023-01-12 14:00:51,2023-01-12 14:01:14,0,f,0,1, time (23s) - OK & ,3,1,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,143,100,300,3,6,f,41,0,23,0
1636588,69058,0.0063,1.7787,1.8179,0.6868,0.4872,2023-01-12 14:01:35,2023-01-12 14:02:03,0,f,0,1, time (28s) - OK & ,3,1,63_35_5_bg8.png,CityOldKids,1,0,0.0,143,100,300,3,6,f,41,0,28,0
1636609,61816,0.0054,1.6233,1.7508,0.6631,0.2883,2023-01-12 14:02:18,2023-01-12 14:02:56,0,f,0,1, time (38s) - OK & ,3,1,75_25_7_bg3.png,Farm,1,0,0.0,143,100,300,3,6,f,41,0,38,0
1637102,74699,0.0071,1.4903,1.9001,0.6798,0.5201,2023-01-12 14:19:51,2023-01-12 14:20:15,0,f,0,1, time (24s) - OK & ,3,1,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,42,0,24,0
1637123,75083,0.0063,1.9267,1.6597,0.7861,0.3673,2023-01-12 14:20:30,2023-01-12 14:20:51,0,f,0,1, time (21s) - OK & ,3,1,67_50_15_bg4.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,42,0,21,0
1637144,69767,0.0053,1.6401,1.7254,0.8,0.3722,2023-01-12 14:21:02,2023-01-12 14:21:18,0,f,0,1, time (16s) - OK & ,3,1,74_50_10_bg3.png,CityOldKids,1,0,0.0,153,100,300,3,6,f,42,0,16,0
1637165,62309,0.0049,1.5299,1.6935,0.5814,0.1215,2023-01-12 14:21:30,2023-01-12 14:21:46,0,f,0,1, time (16s) - OK & ,3,1,75_25_7_bg3.png,Farm,1,0,0.0,153,100,300,3,6,f,42,0,16,0
1637185,69051,0.0086,1.8185,1.7181,0.7222,0.4343,2023-01-12 14:22:03,2023-01-12 14:22:18,0,f,0,1, time (15s) - OK & ,3,1,52_20_7_bg4.png,Pirates,1,0,0.0,153,100,300,3,6,f,42,0,15,0
1637206,86735,0.0061,2.0835,1.9207,0.8665,0.2822,2023-01-12 14:22:32,2023-01-12 14:22:46,0,f,0,1, time (14s) - OK & ,3,1,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,42,0,14,0
1637227,70618,0.0058,1.9268,1.7918,0.7168,0.1836,2023-01-12 14:22:57,2023-01-12 14:23:13,0,f,0,1, time (16s) - OK & ,3,1,58_20_4_bg2.png,CityOldKids,1,0,0.0,153,100,300,3,6,f,42,0,16,0
1637247,97543,0.0054,2.3138,2.0303,0.8351,0.1779,2023-01-12 14:23:24,2023-01-12 14:23:38,0,f,0,1, time (14s) - OK & ,3,1,73_15_7_bg4.png,Farm,1,0,0.0,153,100,300,3,6,f,42,0,14,0
1637267,65252,0.0029,1.382,1.6839,0.8935,0.3212,2023-01-12 14:23:51,2023-01-12 14:24:04,0,f,0,1, time (13s) - OK & ,3,1,55_33_10_bg1.png,Pirates,1,0,0.0,153,100,300,3,6,f,42,0,13,0
1637286,83526,0.007,2.386,1.9162,0.7464,0.2618,2023-01-12 14:24:15,2023-01-12 14:24:28,0,f,0,1, time (13s) - OK & ,3,1,58_40_10_bg2.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,42,0,13,0
1640122,81058,0.0044,2.0065,1.8014,0.8952,0.2652,2023-01-13 10:25:09,2023-01-13 10:25:29,0,f,0,1, time (20s) - OK & ,3,1,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,20,0,20,0
1640145,64136,0.0027,1.585,1.6834,0.9141,0.3827,2023-01-13 10:25:50,2023-01-13 10:26:10,1,f,0,0," time (20s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/150_mermaid10.png"" - 1 errs) --] ",3,1,55_33_10_bg1.png,Pirates,1,0,0.0,153,100,300,3,6,f,20,0,20,0
1640167,64727,0.0059,1.6307,1.6823,0.7743,0.2772,2023-01-13 10:26:22,2023-01-13 10:26:40,1,f,0,0," time (18s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/50_BOW.png"" - 1 errs) --] ",3,1,58_30_8_bg3.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,20,0,18,0
1640206,82501,0.0087,2.0184,1.9024,0.6842,0.4491,2023-01-13 10:26:53,2023-01-13 10:27:36,7,t,1,0,"hint used &  time (43s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/500_tree_summer.png"" - 1 errs) -- (on object ""CityOldKids/Items/1200_tank.png"" - 3 errs) -- (on object ""CityOldKids/Items/35_trafficConeFallen.png"" - 3 errs) --] ",3,1,58_20_4_bg2.png,CityOldKids,1,0,0.0,153,100,300,2,6,f,20,0,43,0
1640227,60478,0.0047,1.3812,1.6499,0.6686,0.4674,2023-01-13 10:27:48,2023-01-13 10:28:08,0,f,0,1, time (20s) - OK & ,3,1,37_20_4_bg6.png,Farm,1,0,0.0,153,100,300,3,6,f,20,0,20,0
1640257,57896,0.0027,1.1273,1.5556,0.8947,0.3239,2023-01-13 10:28:21,2023-01-13 10:28:43,0,f,0,1, time (22s) - OK & ,3,1,66_50_17_bg3.png,Pirates,1,0,0.0,153,100,300,3,6,f,20,0,22,0
1640277,68129,0.0054,1.4015,1.824,0.6621,0.3673,2023-01-13 10:28:55,2023-01-13 10:29:08,0,f,0,1, time (13s) - OK & ,3,1,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,20,0,13,0
1640297,80688,0.0088,1.9473,2.0073,0.746,0.5425,2023-01-13 10:29:21,2023-01-13 10:29:40,0,f,0,1, time (19s) - OK & ,3,1,73_50_15_bg4.png,CityOldKids,1,0,0.0,153,100,300,3,6,f,20,0,19,0
1640953,108442,0.013,2.4996,2.5146,0.7155,0.6152,2023-01-13 17:02:49,2023-01-13 17:03:52,0,f,0,1, time (63s) - OK & ,7,18,58_50_7_bg5.png,CityOldKids,0,1,0.4,64,100,180,15,18,f,28,1,63,0
1641014,107641,0.0152,2.5915,2.4316,0.7533,0.4585,2023-01-13 17:04:37,2023-01-13 17:05:20,0,f,0,1, time (43s) - OK & ,7,18,70_50_10_bg7.png,Farm,0,1,0.4,64,100,180,15,18,f,28,1,43,90
1641076,119616,0.0149,2.663,2.5129,0.7575,0.4536,2023-01-13 17:05:44,2023-01-13 17:06:34,1,t,1,0,"hint used &  time (50s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/160_mermaid1.png"" - 1 errs) --] ",7,18,90_20_5_bg5.png,Pirates,1,1,0.4,64,100,180,12,18,f,28,1,50,90
1641139,97415,0.0138,2.3474,2.4551,0.6853,0.5184,2023-01-13 17:07:16,2023-01-13 17:08:10,1,t,1,0,"hint used &  time (54s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/10_torch.png"" - 1 errs) --] ",7,17,70_50_10_bg6.png,FantasyOldKids,1,1,0.4,64,100,180,12,18,f,28,1,54,90
1641742,97521,0.0091,2.0804,2.0374,0.816,0.4683,2023-01-13 17:53:15,2023-01-13 17:53:44,0,f,0,1, time (29s) - OK & ,3,1,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,42,0,29,0
1641761,57614,0.0027,1.1795,1.5651,0.8394,0.3113,2023-01-13 17:53:55,2023-01-13 17:54:07,0,f,0,1, time (12s) - OK & ,3,1,66_50_17_bg3.png,Pirates,1,0,0.0,153,100,300,3,6,f,42,0,12,0
1641781,84252,0.0056,2.1194,1.9052,0.887,0.1968,2023-01-13 17:54:18,2023-01-13 17:54:32,0,f,0,1, time (14s) - OK & ,3,1,70_80_10_bg5.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,42,0,14,0
1641801,78529,0.0067,1.7412,1.9621,0.7182,0.3703,2023-01-13 17:54:45,2023-01-13 17:54:56,0,f,0,1, time (11s) - OK & ,3,1,63_35_5_bg8.png,CityOldKids,1,0,0.0,153,100,300,3,6,f,42,0,11,0
1641822,88612,0.0027,2.092,1.9195,0.909,0.1907,2023-01-13 17:55:07,2023-01-13 17:55:23,0,f,0,1, time (16s) - OK & ,3,1,73_15_7_bg4.png,Farm,1,0,0.0,153,100,300,3,6,f,42,0,16,0
1641844,65686,0.0076,1.8081,1.6682,0.7203,0.3759,2023-01-13 17:55:41,2023-01-13 17:55:58,0,f,0,1, time (17s) - OK & ,3,1,52_20_7_bg4.png,Pirates,1,0,0.0,153,100,300,3,6,f,42,0,17,0
1641869,78357,0.0066,1.9651,1.7123,0.7223,0.2916,2023-01-13 17:56:14,2023-01-13 17:56:54,0,f,0,1, time (40s) - OK & ,3,1,67_50_15_bg4.png,FantasyOldKids,1,0,0.0,153,100,300,3,6,f,42,0,40,0
1641888,68330,0.0048,1.8237,1.7507,0.7347,0.2291,2023-01-13 17:57:28,2023-01-13 17:57:39,0,f,0,1, time (11s) - OK & ,3,1,63_35_5_bg8.png,CityOldKids,1,0,0.0,153,100,300,3,6,f,42,0,11,0
1641921,71781,0.0031,1.6969,1.6901,0.8727,0.339,2023-01-13 17:57:55,2023-01-13 17:58:50,1,f,0,1," time (55s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/350_tree2.png"" - 1 errs) --] ",4,4,66_20_4_bg1.png,Farm,1,0,0.0,153,98,287,4,9,f,42,0,55,0
1642539,86822,0.0088,1.6735,2.1675,0.697,0.494,2023-01-13 17:55:27,2023-01-13 17:58:46,6,t,1,-1,"hint used &  acceptable time (80s) exceeded (199s) &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/60_troll.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/10_hat.png"" - 5 errs) --] ",5,9,60_40_10_bg1.png,FantasyOldKids,0,1,0.4,153,100,300,7,12,f,31,1,199,0
1642600,123301,0.0151,2.4465,2.1814,0.7137,0.3719,2023-01-13 18:01:03,2023-01-13 18:03:35,7,t,2,-1,"hint used &  acceptable time (80s) exceeded (152s) &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/7_PADLK.png"" - 4 errs) -- (on object ""FantasyOldKids/Items/700_chariot.png"" - 3 errs) --] ",5,9,67_50_15_bg4.png,FantasyOldKids,0,0,0.4,153,100,300,7,12,f,31,1,152,0
1643013,92366,0.0122,2.301,2.4044,0.6827,0.4746,2023-01-13 18:36:17,2023-01-13 18:37:00,0,f,0,1, time (43s) - OK & ,5,11,63_35_5_bg8.png,CityOldKids,1,1,0.4,64,100,300,9,12,f,50,1,43,90
1643066,102435,0.0096,2.6644,2.3541,0.8181,0.5013,2023-01-13 18:37:30,2023-01-13 18:38:49,0,f,0,1, time (79s) - OK & ,6,12,75_30_6_bg8.png,Farm,1,1,0.4,64,100,180,12,15,f,50,1,79,90
1643137,139121,0.023,2.9513,2.4962,0.6556,0.4382,2023-01-13 18:39:12,2023-01-13 18:42:10,16,t,2,-1,"hint used &  acceptable time (96s) exceeded (178s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""Pirates\Items\330_dolphin_jumpingHoop.png"" - 13 errs) -- (on object ""Pirates\Items\35_pirateHat1.png"" - 1 errs) -- (on object ""Pirates\Items\250_palm6.png"" - 2 errs) --] ",6,13,90_15_4_bg7.png,Pirates,1,1,0.4,64,100,180,10,15,f,50,1,178,90
1643872,133762,0.0166,2.3666,2.6216,0.7115,0.6113,2023-01-14 08:50:23,2023-01-14 08:51:29,1,f,0,1," time (66s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/70_scooter.png"" - 1 errs) --] ",8,20,74_50_10_bg3.png,CityOldKids,0,0,0.2,76,100,180,16,21,f,67,1,66,90
1643980,164783,0.0191,2.9308,2.8629,0.693,0.482,2023-01-14 08:51:57,2023-01-14 08:53:34,10,t,3,0,"hint used &  time (97s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/6_shell1.png"" - 1 errs) -- (on object ""Pirates/Items/5_shell4.png"" - 1 errs) -- (on object ""Pirates/Items/45_fishCouple.png"" - 8 errs) --] ",8,20,90_15_5_bg6.png,Pirates,0,0,0.4,76,100,180,16,21,f,67,1,97,90
1644083,104813,0.0119,2.2235,2.1139,0.6874,0.5926,2023-01-14 08:54:01,2023-01-14 08:56:11,6,t,3,-1,"hint used &  acceptable time (128s) exceeded (130s) &  2 or more mistakes on 2 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/45_magician_4.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/8_shoes.png"" - 3 errs) -- (on object ""FantasyOldKids/Items/70_monster.png"" - 2 errs) --] ",8,20,60_50_10_bg10.png,FantasyOldKids,0,1,0.4,76,100,180,11,21,f,67,1,130,90
1644895,116065,0.0148,2.3238,2.435,0.6523,0.6401,2023-01-15 10:07:29,2023-01-15 10:08:50,0,f,0,1, time (81s) - OK & ,8,20,58_20_4_bg2.png,CityOldKids,0,1,0.2,76,100,180,18,21,f,67,1,81,90
1644973,172623,0.0232,2.9555,2.5574,0.6865,0.5152,2023-01-15 10:09:18,2023-01-15 10:10:16,1,f,0,1," time (58s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Pirates/Items/50_pirateWithbandana.png"" - 1 errs) --] ",8,20,90_15_4_bg7.png,Pirates,0,1,0.4,76,100,180,15,21,f,67,1,58,90
1645055,105640,0.0114,2.2132,2.1217,0.6934,0.5659,2023-01-15 10:10:44,2023-01-15 10:12:01,2,t,1,0,"hint used &  time (77s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 2 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/7_SCORP.png"" - 1 errs) -- (on object ""FantasyOldKids/Items/400_tower.png"" - 1 errs) --] ",8,21,60_50_10_bg10.png,FantasyOldKids,0,1,0.4,76,100,180,13,21,f,67,1,77,90
1646031,94227,0.0129,2.0625,2.3028,0.6922,0.6428,2023-01-15 12:47:24,2023-01-15 12:49:44,1,f,0,0," acceptable time (112s) exceeded (140s) &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/150_footballPlayer.png"" - 1 errs) --] ",7,17,74_50_10_bg3.png,CityOldKids,1,1,0.2,64,100,180,12,18,f,28,1,140,90
1646097,89648,0.0112,1.9909,2.2433,0.7087,0.6299,2023-01-15 12:50:20,2023-01-15 12:52:20,0,f,0,0, acceptable time (112s) exceeded (120s) & ,7,17,74_50_10_bg3.png,CityOldKids,1,1,0.2,128,100,180,15,18,f,28,1,120,90
1646097,89648,0.0112,1.9909,2.2433,0.7087,0.6299,2023-01-15 12:50:20,2023-01-15 12:52:20,0,f,0,0, acceptable time (112s) exceeded (120s) & ,7,17,74_50_10_bg3.png,CityOldKids,1,1,0.2,128,100,180,15,18,f,28,1,120,90
1646622,87493,0.0095,1.7825,2.2089,0.6392,0.4811,2023-01-15 15:07:15,2023-01-15 15:07:52,1,f,0,1," time (37s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_ninja.png"" - 1 errs) --] ",4,4,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,153,98,287,6,9,f,42,0,37,0
1646652,85404,0.0091,1.7335,2.1685,0.6888,0.458,2023-01-15 15:08:07,2023-01-15 15:08:35,0,f,0,1, time (28s) - OK & ,4,4,60_40_10_bg1.png,FantasyOldKids,1,0,0.0,153,98,287,6,9,f,42,0,28,0
1646682,111828,0.0109,2.6145,2.3249,0.7396,0.4725,2023-01-15 15:08:53,2023-01-15 15:09:15,1,f,0,1," time (22s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""CityOldKids/Items/1000_firetruck.png"" - 1 errs) --] ",4,4,58_50_7_bg5.png,CityOldKids,1,0,0.0,153,98,287,6,9,f,42,0,22,0
1646713,79779,0.0082,1.6778,1.9556,0.6108,0.4198,2023-01-15 15:09:50,2023-01-15 15:10:16,0,f,0,1, time (26s) - OK & ,4,4,75_25_7_bg3.png,Farm,1,0,0.0,153,98,287,6,9,f,42,0,26,0
1646742,77117,0.0099,1.9499,1.8452,0.7011,0.356,2023-01-15 15:10:31,2023-01-15 15:11:00,0,f,0,1, time (29s) - OK & ,4,4,52_20_7_bg4.png,Pirates,1,0,0.0,153,98,287,6,9,f,42,0,29,0
1646772,89650,0.0101,1.9761,2.0738,0.7465,0.4979,2023-01-15 15:11:15,2023-01-15 15:11:42,0,f,0,1, time (27s) - OK & ,4,4,58_30_8_bg3.png,FantasyOldKids,1,0,0.0,153,98,287,6,9,f,42,0,27,0
1646802,83220,0.0087,1.8818,2.2043,0.6806,0.4783,2023-01-15 15:11:56,2023-01-15 15:12:13,0,f,0,1, time (17s) - OK & ,4,4,58_30_8_bg9.png,CityOldKids,1,0,0.0,153,98,287,6,9,f,42,0,17,0
1647250,99118,0.0107,2.0787,2.1461,0.7851,0.4801,2023-01-15 18:41:15,2023-01-15 18:42:15,7,t,1,0,"hint used &  time (60s) - OK &  2 or more mistakes on 2 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""FantasyOldKids/Items/40_ninja.png"" - 5 errs) -- (on object ""FantasyOldKids/Items/6_jewel.png"" - 2 errs) --] ",5,9,58_30_8_bg3.png,FantasyOldKids,1,0,0.4,153,100,300,6,12,f,31,1,60,0
1647299,111372,0.0145,2.2317,2.5168,0.7476,0.5592,2023-01-15 18:42:35,2023-01-15 18:43:23,4,t,2,0,"hint used &  time (48s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 3 item(s) &  [Mistakes Details:   (on object ""CityOldKids/Items/80_trash.png"" - 2 errs) -- (on object ""CityOldKids/Items/35_catLying.png"" - 1 errs) -- (on object ""CityOldKids/Items/120_bubbleBlower.png"" - 1 errs) --] ",5,8,73_50_15_bg4.png,CityOldKids,1,0,0.4,153,100,300,5,12,f,31,1,48,0
1647341,107823,0.0061,2.2802,2.2268,0.8673,0.3351,2023-01-15 18:43:40,2023-01-15 18:44:15,1,f,0,1," time (35s) - OK &  2 or more mistakes on 0 item(s) &  any mistake on 1 item(s) - OK &  [Mistakes Details:   (on object ""Farm/Items/470_jeepLoaded_differentColor.png"" - 1 errs) --] ",5,8,73_15_7_bg4.png,Farm,1,1,0.4,153,100,300,7,12,f,31,1,35,0
1647388,125728,0.0126,2.5221,2.1867,0.7886,0.4135,2023-01-15 18:44:32,2023-01-15 18:45:16,4,t,1,0,"hint used &  time (44s) - OK &  2 or more mistakes on 1 item(s) &  any mistake on 2 item(s) &  [Mistakes Details:   (on object ""Pirates/Items/45_telescope1.png"" - 1 errs) -- (on object ""Pirates/Items/150_DESK2000.png"" - 3 errs) --] ",5,8,90_20_5_bg5.png,Pirates,1,1,0.4,153,100,300,6,12,f,31,1,44,90
